Central Finland,Central Ostrobothnia,Kainuu,Kymenlaakso,Lapland,North Karelia,Northern Ostrobothnia,Northern Savonia,Ostrobothnia,Pirkanmaa,Päijänne Tavastia,Satakunta,South Karelia,Southern Ostrobothnia,Southern Savonia,Southwest Finland,Tavastia Proper,Uusimaa,Y-W
5.6000000000000005,5.585714285714286,3.9,5.828571428571428,-1.0714285714285714,4.8999999999999995,-0.08571428571428573,6.1000000000000005,5.714285714285714,6.871428571428572,6.385714285714286,6.1000000000000005,6.3428571428571425,6.242857142857143,5.614285714285714,6.457142857142857,6.3999999999999995,7.371428571428572,2021-43
1.5999999999999999,0.9285714285714286,1.3428571428571427,2.4857142857142853,-2.0285714285714285,2.042857142857143,-1.2142857142857142,2.642857142857143,2.914285714285714,2.6,2.585714285714286,2.4714285714285715,2.6,1.5,1.8142857142857143,3.1142857142857143,2.642857142857143,4.514285714285714,2021-44
-2.4714285714285715,-2.942857142857143,-3.8857142857142857,-1.2857142857142858,-7.3428571428571425,-2.1999999999999997,-6.742857142857143,-1.1142857142857143,-1.342857142857143,-1.4857142857142858,-0.7571428571428572,-0.7285714285714285,-0.15714285714285703,-2.7285714285714286,-1.657142857142857,-0.7857142857142857,-0.9857142857142858,0.47142857142857136,2021-45
-0.7142857142857143,-2.3857142857142857,-2.7714285714285714,-0.5428571428571429,-7.114285714285714,-1.6285714285714286,-6.671428571428572,-0.27142857142857135,0.08571428571428578,-0.0999999999999999,-0.12857142857142861,0.6857142857142857,-0.04285714285714283,-2.0142857142857147,-0.48571428571428577,0.7714285714285714,0.0571428571428572,1.5,2021-46
-11.542857142857143,-11.657142857142857,-14.200000000000001,-6.928571428571429,-16.657142857142855,-10.028571428571428,-16.085714285714285,-8.77142857142857,-9.485714285714286,-6.971428571428571,-6.528571428571429,-5.7,-5.928571428571429,-14.514285714285714,-8.928571428571429,-4.971428571428571,-6.485714285714286,-3.857142857142857,2021-47
-17.04285714285714,-19.357142857142858,-17.32857142857143,-15.12857142857143,-16.87142857142857,-15.014285714285716,-18.342857142857145,-16.47142857142857,-16.771428571428572,-15.971428571428572,-14.457142857142857,-13.671428571428573,-12.785714285714286,-20.314285714285713,-18.25714285714286,-13.200000000000001,-14.62857142857143,-12.214285714285714,2021-48
-14.585714285714285,-12.014285714285714,-12.200000000000001,-13.528571428571428,-12.72857142857143,-14.014285714285714,-12.842857142857143,-12.5,-11.071428571428571,-11.471428571428572,-11.228571428571428,-9.042857142857143,-13.942857142857141,-13.37142857142857,-14.6,-8.571428571428571,-11.214285714285714,-6.871428571428572,2021-49
-4.385714285714286,-4.557142857142858,-5.585714285714286,-3.142857142857143,-7.928571428571429,-5.5857142857142845,-9.185714285714285,-4.7,-2.8857142857142857,-2.542857142857143,-2.5,-2.314285714285714,-3.3714285714285714,-4.114285714285714,-3.9714285714285715,-1.385714285714286,-2.8000000000000003,-0.9571428571428572,2021-50
-19.957142857142856,-16.37142857142857,-17.3,-17.52857142857143,-16.814285714285713,-20.514285714285712,-17.8,-19.214285714285715,-13.799999999999999,-14.914285714285715,-15.585714285714285,-14.12857142857143,-16.942857142857143,-17.95714285714286,-20.071428571428573,-15.328571428571427,-15.028571428571428,-13.4,2021-51
-8.242857142857142,-9.342857142857142,-10.685714285714285,-9.342857142857143,-12.914285714285715,-11.6,-13.685714285714285,-8.714285714285714,-9.828571428571427,-7.785714285714286,-9.042857142857143,-6.214285714285714,-9.685714285714285,-11.514285714285714,-9.857142857142858,-5.857142857142857,-7.771428571428571,-6.671428571428572,2021-52
-14.071428571428571,-15.157142857142858,-18.928571428571427,-11.771428571428572,-19.485714285714288,-18.342857142857145,-20.7,-16.571428571428573,-12.27142857142857,-10.714285714285714,-9.757142857142856,-10.528571428571427,-12.085714285714285,-15.37142857142857,-13.757142857142858,-8.028571428571428,-10.5,-7.5,2022-1
-8.2,-4.914285714285714,-5.8428571428571425,-7.614285714285715,-9.457142857142857,-11.357142857142858,-10.385714285714286,-8.542857142857143,-3.142857142857143,-6.128571428571428,-6.8428571428571425,-3.6000000000000005,-8.185714285714285,-7.442857142857143,-8.614285714285714,-3.042857142857143,-6.3999999999999995,-3.9,2022-2
-7.528571428571429,-5.485714285714286,-7.314285714285714,-5.842857142857143,-9.585714285714285,-6.528571428571429,-9.914285714285713,-7.585714285714286,-3.6999999999999997,-5.671428571428572,-5.942857142857143,-4.8999999999999995,-4.414285714285714,-6.742857142857143,-6.357142857142857,-5.171428571428572,-6.042857142857144,-3.685714285714286,2022-3
-8.485714285714286,-9.442857142857141,-10.685714285714285,-7.328571428571428,-14.1,-8.528571428571428,-15.214285714285714,-7.228571428571429,-6.942857142857143,-6.942857142857143,-6.700000000000001,-5.8428571428571425,-6.3428571428571425,-10.571428571428571,-8.1,-4.6571428571428575,-7.142857142857143,-3.5,2022-4
-13.185714285714285,-12.157142857142857,-13.542857142857143,-8.785714285714286,-14.028571428571428,-11.785714285714286,-14.328571428571427,-11.37142857142857,-10.528571428571428,-9.071428571428571,-7.114285714285715,-10.742857142857144,-10.0,-11.485714285714284,-12.357142857142858,-9.37142857142857,-9.757142857142856,-6.6571428571428575,2022-5
-6.014285714285714,-8.742857142857144,-9.814285714285715,-4.671428571428572,-12.228571428571428,-7.357142857142857,-12.771428571428572,-5.528571428571429,-6.328571428571428,-5.071428571428571,-5.471428571428571,-2.685714285714286,-3.6714285714285713,-10.057142857142859,-5.314285714285714,-3.2857142857142856,-5.114285714285714,-2.042857142857143,2022-6
-4.885714285714286,-8.185714285714285,-8.257142857142856,-2.8857142857142857,-11.814285714285715,-3.7142857142857144,-13.314285714285715,-4.128571428571429,-6.785714285714286,-3.1,-2.814285714285714,-3.042857142857143,-2.542857142857143,-8.128571428571428,-3.3857142857142857,-2.6714285714285713,-3.4857142857142853,-0.8285714285714285,2022-7
-11.057142857142859,-9.685714285714285,-12.799999999999999,-7.3999999999999995,-12.057142857142859,-10.842857142857143,-11.771428571428572,-10.6,-7.028571428571429,-8.314285714285715,-8.485714285714286,-4.785714285714286,-6.914285714285714,-9.0,-10.171428571428569,-4.585714285714286,-9.200000000000001,-4.5,2022-8
-6.585714285714286,-7.014285714285714,-7.857142857142857,-7.371428571428572,-7.228571428571429,-9.485714285714286,-7.728571428571429,-6.828571428571428,-3.957142857142857,-5.571428571428571,-7.442857142857142,-3.0,-6.3428571428571425,-7.571428571428571,-8.5,-3.1142857142857143,-6.328571428571428,-3.0142857142857147,2022-9
-7.3999999999999995,-5.233333333333333,-7.366666666666667,-10.966666666666667,-8.666666666666666,-17.533333333333335,-7.733333333333333,-9.066666666666666,-3.3333333333333335,-5.1000000000000005,-10.6,-1.7999999999999998,-10.633333333333333,-4.7,-14.166666666666666,-1.8666666666666665,-7.833333333333333,-3.6333333333333333,2022-10
