South Karelia,Southern Ostrobothnia,Southern Savonia,Kainuu,Tavastia Proper,Central Ostrobothnia,Central Finland,Kymenlaakso,Lapland,Pirkanmaa,Ostrobothnia,North Karelia,Northern Ostrobothnia,Northern Savonia,Päijänne Tavastia,Satakunta,Uusimaa,Southwest Finland,Y-W
1.1240684405221308,0.8796398609821208,1.0374866168540142,0.8545961220291918,1.2483655143745267,0.852204480890216,1.0169609514154936,1.208977045536996,0.954231492184262,1.013889369617952,0.8696478246438215,1.0280804030807376,0.7367169003715063,0.9400348122076854,1.0908239824106196,1.231435078218502,1.0398522952311946,1.0070161678594356,2021-15
0.8404942849906546,0.8056420673002257,0.8907331936515086,0.7705091225731402,1.1061126256032412,0.7550074204039148,0.884983061642473,1.0300186286865405,0.9175348782724544,0.867731102372132,0.6938126025184201,0.8679920856713302,0.8079577720699589,0.7805890178614622,0.9156473509362838,1.1030415169897498,0.9138780639248716,0.9120740142757549,2021-16
0.7402158908211686,0.7277219247800635,0.8924503414414062,0.7234007226592432,1.0225476401993008,0.7123195396652452,0.7995387597854646,1.0836601939580843,0.8328507490750591,0.8828412909384077,0.6552834896690733,0.7756367558148223,0.6098876281395003,0.6775795747524579,0.8171334514923158,0.9794035549549319,0.8792115416956314,0.8831154287320057,2021-17
0.8377318256515979,0.9155705038053349,0.8706809219382738,0.7735163116246085,1.1182389465394966,0.6613640024302925,0.8878531259667627,1.060606294079117,0.87136749558321,0.9387838118465723,1.032385510916125,0.7833876139256651,0.7905858096177786,0.7281364160568139,0.8449434054360125,1.1405746731460271,0.953858941774277,0.8831491660285096,2021-18
1.0998763359180297,1.444269122462441,0.9751287626876044,1.0770510816179142,1.183404005644066,0.6755407685459318,1.24160792122199,1.124335699748318,1.1752813807280802,1.225307702509865,1.8435586304029956,1.0456900416807866,1.3839894927378713,1.0232348061050598,1.1310342787256282,1.2018430727745737,1.1729343049750567,1.2145774891973002,2021-19
1.0649558097557585,1.2556511905127181,0.9047173293253652,0.9759232578595296,1.0384392457758609,0.6747588529149148,1.1184579396531615,1.0363167550707144,1.0768453317502358,1.1594163117979028,1.5326067345400431,0.9642958850347829,1.189379501631803,0.9900942444155045,1.1331535310472598,1.1080696872956426,1.105811829893578,1.1633858857585175,2021-20
0.7296017202639548,0.725463854524506,0.6027441702358446,0.6298346093616106,0.7198192460766821,0.41384646089394966,0.7138630151230048,0.7480356222592847,0.6838466968925814,0.7364683654294962,0.8722823490407704,0.6250073865310095,0.6351380660302728,0.6140326582552348,0.7395814992001392,0.7106717341594646,0.703713785238086,0.7529090194217047,2021-21
0.48718648077294685,0.40381867182834047,0.4446016981452699,0.3439545564111788,0.5368492680282048,0.2698370041097452,0.41872321251134287,0.5343775690719621,0.4011759640190344,0.4340455032861633,0.43087438914049564,0.420245068971492,0.3353671388931844,0.39290111428281715,0.5011313495014976,0.48090986708614136,0.4077534575891075,0.46110548839574483,2021-22
0.3350553151193224,0.3205502731038231,0.3279585981019499,0.27947426828844785,0.4475138280781334,0.31379407291679434,0.30371452616382827,0.3708808537336676,0.2818957726692595,0.33448404465944026,0.2944844257821985,0.2700299926943714,0.29038704217998657,0.29933297249122537,0.3460192449301711,0.43024913084078953,0.3123439638884587,0.3503644068478544,2021-23
0.5503961648538435,0.3795227510040898,0.5362718439840795,0.32639721590897086,0.5911308592265473,0.3411289073873533,0.5061685843931852,0.621490724115055,0.4735400723278919,0.3950889067441626,0.2944534509380922,0.5968567495414362,0.4954020924018516,0.6021817632209439,0.5028823483951103,0.5115810676927965,0.4752748190234342,0.41518714192897566,2021-24
0.7310757812756771,0.5807773668216093,0.715951916975385,0.47708956371713673,0.7747441607482127,0.5686087875228489,0.643968819305833,0.7572133176066778,0.6604742676941119,0.6512872050391029,0.4819297146238897,0.7134968131209992,0.6427075582794107,0.7439790124537623,0.7226966080450395,0.6753717987380273,0.6377653490840013,0.6916916198283759,2021-25
1.0491512502757683,0.7450158156784551,0.9850474093318011,0.7214990236665829,1.1052779867604572,0.7326059075122309,0.9071056870160848,1.0447299668985002,0.8364222748126968,0.8822210441953646,0.7262036163804493,0.9273509790194002,0.7169202203152768,0.8677916494104582,0.9446111598444493,0.998142462440311,0.9450975031429217,0.8893899013206894,2021-26
1.051858389805422,0.8118587928961728,1.1034249770175495,0.9106958246640509,1.2085916648418533,0.7740436025249808,0.9718884397404114,1.132503607140227,0.8854068253996175,0.9497101447022198,0.7808917110487976,0.9742110346311854,0.9290327352058271,0.905679397688353,0.9941965611511329,1.1078383835498598,0.9931469591376195,0.9438058973531893,2021-27
1.2114958798222064,1.0426078068194957,1.2032750796965412,0.9890188642615073,1.3710013357051287,0.9847161606391729,1.1756695294209705,1.290840779506962,1.1305340191400992,1.16349844006585,0.9157115812683109,1.2111281878512765,1.1745557350920826,1.171378271807253,1.1883627841210123,1.2594823373081028,1.1475340788706314,1.2215744707660663,2021-28
1.446241140492015,1.3198407852276648,1.4694538106224293,1.259536216753176,1.6231597234190513,1.2614138515136462,1.3837344616920748,1.547218945602009,1.3936755881379794,1.3877128108299726,1.1293953815025197,1.4656159975165832,1.390321479274192,1.4761723252586667,1.4391007005466518,1.5785455507559931,1.409265681096127,1.3863054565633002,2021-29
1.803509658146744,1.736586313289466,1.8394097755611722,1.6687933510221538,1.9656827021428585,1.6725972307751427,1.7657631927426523,1.869298577983278,1.802237707022209,1.773319010398657,1.57549395445814,1.8112410435556388,1.6667913306326945,1.769803948059347,1.888150090198715,1.9694135052324842,1.7793193532279243,1.841201488645028,2021-30
1.8268131068591664,1.8685399196965,1.86871002092217,1.8641777880444632,2.048846264624285,1.8000750175380595,1.875769813215311,1.9143378561403817,1.9248571249544209,1.8842322215574,1.8390240821383055,1.8577050300658096,1.8922766815719885,1.8103369557002242,1.933518298171293,2.0447555817653496,1.850827585899777,1.9597524228541736,2021-31
1.8637312293461155,1.8630609656358668,1.863716451103826,1.8628568169371815,1.995206282565465,1.885942195561973,1.8663426232115368,1.9496637928986733,1.9504521107107784,1.8804155677110361,1.7862954075401347,1.8987122782364587,1.8810024314748657,1.8694451278225674,1.96250268971062,1.9817872899522362,1.8210974405561635,1.9277579806082576,2021-32
