date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,Y-W,province
2022-01-03,-23.857142857142858,1.1428571428571428,18.571428571428573,-54.142857142857146,-34.714285714285715,11.571428571428571,2022-1,Kymenlaakso
2022-01-10,-18.428571428571427,3.5714285714285716,23.857142857142858,-54.714285714285715,-20.714285714285715,8.714285714285714,2022-2,Kymenlaakso
2022-01-17,-21.142857142857142,3.0,20.285714285714285,-52.857142857142854,-21.285714285714285,8.714285714285714,2022-3,Kymenlaakso
2022-01-24,-23.571428571428573,1.2857142857142858,19.571428571428573,-53.0,-21.285714285714285,8.285714285714286,2022-4,Kymenlaakso
2022-01-31,-21.428571428571427,4.142857142857143,10.285714285714286,-53.57142857142857,-20.571428571428573,8.285714285714286,2022-5,Kymenlaakso
2022-02-07,-18.857142857142858,3.4285714285714284,19.428571428571427,-52.57142857142857,-20.571428571428573,7.285714285714286,2022-6,Kymenlaakso
2022-02-14,-16.0,2.2857142857142856,15.0,-49.714285714285715,-18.857142857142858,7.285714285714286,2022-7,Kymenlaakso
2022-02-21,-15.142857142857142,3.0,32.0,-47.42857142857143,-21.428571428571427,6.714285714285714,2022-8,Kymenlaakso
2021-12-27,-15.666666666666666,2.0,50.0,8.666666666666666,-27.0,8.0,2021-52,Lapland
2022-01-03,-21.0,-0.8571428571428571,19.714285714285715,-11.0,-34.714285714285715,12.285714285714286,2022-1,Lapland
2022-01-10,-21.857142857142858,-0.8571428571428571,20.857142857142858,-21.0,-19.857142857142858,7.714285714285714,2022-2,Lapland
2022-01-17,-19.285714285714285,-0.7142857142857143,20.142857142857142,-20.857142857142858,-19.0,7.571428571428571,2022-3,Lapland
2022-01-24,-18.0,-0.42857142857142855,19.142857142857142,-18.0,-17.428571428571427,7.571428571428571,2022-4,Lapland
2022-01-31,-13.857142857142858,2.4285714285714284,16.571428571428573,-10.142857142857142,-16.571428571428573,7.857142857142857,2022-5,Lapland
2022-02-07,-8.714285714285714,4.142857142857143,31.0,-6.714285714285714,-17.0,7.142857142857143,2022-6,Lapland
2022-02-14,-2.142857142857143,7.142857142857143,36.714285714285715,-4.142857142857143,-15.714285714285714,7.142857142857143,2022-7,Lapland
2022-02-21,3.5714285714285716,12.285714285714286,69.28571428571429,-0.5714285714285714,-15.714285714285714,5.857142857142857,2022-8,Lapland
2021-12-27,-42.333333333333336,-16.0,10.0,-51.0,-36.0,9.0,2021-52,Pirkanmaa
2022-01-03,-31.285714285714285,-3.2857142857142856,16.714285714285715,-49.142857142857146,-42.57142857142857,13.285714285714286,2022-1,Pirkanmaa
2022-01-10,-25.857142857142858,0.2857142857142857,9.571428571428571,-44.714285714285715,-26.857142857142858,10.0,2022-2,Pirkanmaa
2022-01-17,-26.142857142857142,-0.8571428571428571,11.857142857142858,-42.42857142857143,-27.142857142857142,9.571428571428571,2022-3,Pirkanmaa
2022-01-24,-27.714285714285715,-2.5714285714285716,8.142857142857142,-42.42857142857143,-27.142857142857142,9.714285714285714,2022-4,Pirkanmaa
2022-01-31,-24.857142857142858,-0.7142857142857143,3.857142857142857,-40.0,-26.714285714285715,9.428571428571429,2022-5,Pirkanmaa
2022-02-07,-22.571428571428573,-0.5714285714285714,12.714285714285714,-38.0,-26.428571428571427,8.571428571428571,2022-6,Pirkanmaa
2022-02-14,-19.142857142857142,-1.0,3.7142857142857144,-35.285714285714285,-24.714285714285715,8.0,2022-7,Pirkanmaa
2022-02-21,-16.714285714285715,-0.42857142857142855,19.571428571428573,-31.428571428571427,-27.428571428571427,7.285714285714286,2022-8,Pirkanmaa
2021-12-27,-43.666666666666664,-14.666666666666666,15.666666666666666,-32.666666666666664,-34.0,9.333333333333334,2021-52,Ostrobothnia
2022-01-03,-34.57142857142857,-5.0,11.285714285714286,-38.42857142857143,-41.285714285714285,13.285714285714286,2022-1,Ostrobothnia
2022-01-10,-29.714285714285715,-1.7142857142857142,15.571428571428571,-37.142857142857146,-27.0,9.857142857142858,2022-2,Ostrobothnia
2022-01-17,-27.714285714285715,-0.7142857142857143,18.0,-35.57142857142857,-25.714285714285715,9.142857142857142,2022-3,Ostrobothnia
2022-01-24,-28.142857142857142,-2.4285714285714284,7.714285714285714,-34.714285714285715,-24.857142857142858,9.285714285714286,2022-4,Ostrobothnia
2022-01-31,-25.857142857142858,-0.42857142857142855,9.285714285714286,-34.714285714285715,-24.142857142857142,9.285714285714286,2022-5,Ostrobothnia
2022-02-07,-22.428571428571427,2.142857142857143,11.142857142857142,-30.571428571428573,-24.0,7.428571428571429,2022-6,Ostrobothnia
2022-02-14,-21.0,1.0,28.428571428571427,-30.142857142857142,-23.0,7.142857142857143,2022-7,Ostrobothnia
2022-02-21,-21.428571428571427,1.4285714285714286,26.142857142857142,-26.428571428571427,-26.857142857142858,6.714285714285714,2022-8,Ostrobothnia
2021-12-27,-36.333333333333336,-18.666666666666668,13.333333333333334,-20.333333333333332,-22.0,8.666666666666666,2021-52,North Karelia
2022-01-03,-28.285714285714285,-12.285714285714286,1.8571428571428572,-36.0,-33.57142857142857,12.571428571428571,2022-1,North Karelia
2022-01-10,-20.714285714285715,-9.571428571428571,13.714285714285714,-35.42857142857143,-19.571428571428573,8.714285714285714,2022-2,North Karelia
2022-01-17,-21.428571428571427,-9.571428571428571,11.571428571428571,-32.857142857142854,-17.428571428571427,8.571428571428571,2022-3,North Karelia
2022-01-24,-20.428571428571427,-10.285714285714286,8.571428571428571,-30.857142857142858,-18.0,8.0,2022-4,North Karelia
2022-01-31,-17.0,-8.285714285714286,5.571428571428571,-28.0,-16.571428571428573,8.0,2022-5,North Karelia
2022-02-07,-18.285714285714285,-8.285714285714286,10.428571428571429,-27.0,-16.857142857142858,7.285714285714286,2022-6,North Karelia
2022-02-14,-14.428571428571429,-7.571428571428571,12.428571428571429,-23.714285714285715,-15.857142857142858,7.0,2022-7,North Karelia
2022-02-21,-12.428571428571429,-4.285714285714286,23.285714285714285,-19.571428571428573,-14.571428571428571,6.428571428571429,2022-8,North Karelia
2021-12-27,-29.333333333333332,-17.666666666666668,52.0,-39.0,-33.0,8.333333333333334,2021-52,Northern Ostrobothnia
2022-01-03,-24.285714285714285,-9.857142857142858,42.0,-43.285714285714285,-42.0,13.142857142857142,2022-1,Northern Ostrobothnia
2022-01-10,-20.714285714285715,-5.857142857142857,49.57142857142857,-40.0,-26.571428571428573,8.571428571428571,2022-2,Northern Ostrobothnia
2022-01-17,-18.0,-4.142857142857143,53.57142857142857,-39.42857142857143,-25.571428571428573,8.285714285714286,2022-3,Northern Ostrobothnia
2022-01-24,-20.571428571428573,-5.714285714285714,52.0,-39.0,-25.571428571428573,8.142857142857142,2022-4,Northern Ostrobothnia
2022-01-31,-18.571428571428573,-4.714285714285714,39.285714285714285,-37.0,-25.428571428571427,8.571428571428571,2022-5,Northern Ostrobothnia
2022-02-07,-15.428571428571429,-3.5714285714285716,55.42857142857143,-36.42857142857143,-26.714285714285715,7.714285714285714,2022-6,Northern Ostrobothnia
2022-02-14,-12.714285714285714,-4.0,59.57142857142857,-33.714285714285715,-25.0,8.142857142857142,2022-7,Northern Ostrobothnia
2022-02-21,-9.428571428571429,-0.8571428571428571,92.14285714285714,-33.857142857142854,-24.714285714285715,7.142857142857143,2022-8,Northern Ostrobothnia
2021-12-27,-29.0,-10.666666666666666,49.333333333333336,-42.0,-21.333333333333332,8.0,2021-52,Northern Savonia
2022-01-03,-23.571428571428573,-4.285714285714286,43.857142857142854,-42.57142857142857,-28.857142857142858,12.142857142857142,2022-1,Northern Savonia
2022-01-10,-18.285714285714285,0.14285714285714285,63.857142857142854,-37.857142857142854,-14.142857142857142,8.142857142857142,2022-2,Northern Savonia
2022-01-17,-18.285714285714285,-1.0,62.857142857142854,-35.57142857142857,-13.0,7.857142857142857,2022-3,Northern Savonia
2022-01-24,-19.285714285714285,-2.142857142857143,60.285714285714285,-35.42857142857143,-13.428571428571429,8.0,2022-4,Northern Savonia
2022-01-31,-17.428571428571427,-0.5714285714285714,53.285714285714285,-35.0,-13.285714285714286,7.714285714285714,2022-5,Northern Savonia
2022-02-07,-16.0,0.42857142857142855,64.71428571428571,-32.714285714285715,-13.714285714285714,7.142857142857143,2022-6,Northern Savonia
2022-02-14,-12.857142857142858,0.0,68.71428571428571,-30.428571428571427,-12.571428571428571,6.857142857142857,2022-7,Northern Savonia
2022-02-21,-9.285714285714286,3.5714285714285716,95.57142857142857,-29.571428571428573,-11.285714285714286,5.857142857142857,2022-8,Northern Savonia
2021-12-27,-37.333333333333336,-18.0,26.666666666666668,-44.333333333333336,-31.333333333333332,8.333333333333334,2021-52,Päijänne Tavastia
2022-01-03,-28.142857142857142,-8.428571428571429,9.714285714285714,-41.57142857142857,-36.285714285714285,11.857142857142858,2022-1,Päijänne Tavastia
2022-01-10,-24.571428571428573,-6.142857142857143,16.571428571428573,-38.285714285714285,-20.428571428571427,8.428571428571429,2022-2,Päijänne Tavastia
2022-01-17,-26.0,-6.0,10.571428571428571,-36.285714285714285,-19.857142857142858,8.0,2022-3,Päijänne Tavastia
2022-01-24,-28.428571428571427,-8.142857142857142,3.4285714285714284,-35.0,-20.571428571428573,8.285714285714286,2022-4,Päijänne Tavastia
2022-01-31,-24.857142857142858,-4.285714285714286,-1.8571428571428572,-31.714285714285715,-18.428571428571427,7.714285714285714,2022-5,Päijänne Tavastia
2022-02-07,-22.857142857142858,-4.857142857142857,7.571428571428571,-32.0,-19.0,7.0,2022-6,Päijänne Tavastia
2022-02-14,-19.142857142857142,-4.428571428571429,6.714285714285714,-30.428571428571427,-17.285714285714285,6.857142857142857,2022-7,Päijänne Tavastia
2022-02-21,-15.714285714285714,-2.142857142857143,22.428571428571427,-24.142857142857142,-19.857142857142858,6.285714285714286,2022-8,Päijänne Tavastia
2021-12-27,-29.333333333333332,-12.333333333333334,13.0,-24.333333333333332,-29.333333333333332,9.666666666666666,2021-52,Satakunta
2022-01-03,-19.285714285714285,0.7142857142857143,12.0,-24.285714285714285,-34.0,12.0,2022-1,Satakunta
2022-01-10,-14.857142857142858,5.0,17.571428571428573,-15.285714285714286,-16.285714285714285,8.285714285714286,2022-2,Satakunta
2022-01-17,-15.714285714285714,2.5714285714285716,23.142857142857142,-13.857142857142858,-16.857142857142858,8.0,2022-3,Satakunta
2022-01-24,-16.857142857142858,0.7142857142857143,9.285714285714286,-16.0,-16.571428571428573,8.428571428571429,2022-4,Satakunta
2022-01-31,-14.857142857142858,3.4285714285714284,11.0,-15.857142857142858,-16.714285714285715,8.285714285714286,2022-5,Satakunta
2022-02-07,-15.0,2.7142857142857144,13.142857142857142,-15.285714285714286,-16.714285714285715,8.0,2022-6,Satakunta
2022-02-14,-11.142857142857142,3.7142857142857144,21.571428571428573,-13.428571428571429,-19.142857142857142,7.428571428571429,2022-7,Satakunta
2022-02-21,-11.714285714285714,3.7142857142857144,26.428571428571427,-8.428571428571429,-26.142857142857142,7.428571428571429,2022-8,Satakunta
2021-12-27,-41.333333333333336,-18.0,9.0,-47.333333333333336,-32.333333333333336,9.666666666666666,2021-52,Uusimaa
2022-01-03,-31.428571428571427,-5.857142857142857,13.857142857142858,-46.714285714285715,-43.142857142857146,15.0,2022-1,Uusimaa
2022-01-10,-28.285714285714285,-2.5714285714285716,1.8571428571428572,-44.285714285714285,-29.285714285714285,12.714285714285714,2022-2,Uusimaa
2022-01-17,-28.285714285714285,-2.5714285714285716,-1.1428571428571428,-43.0,-27.857142857142858,12.142857142857142,2022-3,Uusimaa
2022-01-24,-28.857142857142858,-3.5714285714285716,-4.142857142857143,-41.42857142857143,-27.571428571428573,11.571428571428571,2022-4,Uusimaa
2022-01-31,-24.571428571428573,-1.4285714285714286,-4.0,-36.714285714285715,-25.714285714285715,10.428571428571429,2022-5,Uusimaa
2022-02-07,-21.428571428571427,-1.1428571428571428,1.4285714285714286,-35.857142857142854,-24.714285714285715,9.285714285714286,2022-6,Uusimaa
2022-02-14,-21.857142857142858,-4.714285714285714,-9.714285714285714,-34.857142857142854,-26.285714285714285,9.142857142857142,2022-7,Uusimaa
2022-02-21,-21.857142857142858,-4.571428571428571,4.571428571428571,-33.285714285714285,-31.857142857142858,8.571428571428571,2022-8,Uusimaa
2021-12-27,-34.666666666666664,-18.666666666666668,10.333333333333334,-40.666666666666664,-35.0,9.666666666666666,2021-52,Southwest Finland
2022-01-03,-24.571428571428573,-6.285714285714286,25.0,-38.142857142857146,-39.57142857142857,12.857142857142858,2022-1,Southwest Finland
2022-01-10,-20.571428571428573,-3.7142857142857144,15.571428571428571,-34.285714285714285,-24.0,9.571428571428571,2022-2,Southwest Finland
2022-01-17,-20.571428571428573,-3.7142857142857144,22.285714285714285,-32.57142857142857,-23.428571428571427,9.285714285714286,2022-3,Southwest Finland
2022-01-24,-22.571428571428573,-5.571428571428571,12.714285714285714,-33.714285714285715,-22.857142857142858,9.142857142857142,2022-4,Southwest Finland
2022-01-31,-17.571428571428573,-3.142857142857143,16.428571428571427,-29.285714285714285,-22.428571428571427,8.571428571428571,2022-5,Southwest Finland
2022-02-07,-16.714285714285715,-3.0,22.0,-27.285714285714285,-22.857142857142858,8.0,2022-6,Southwest Finland
2022-02-14,-15.0,-5.428571428571429,16.142857142857142,-24.857142857142858,-24.428571428571427,7.714285714285714,2022-7,Southwest Finland
2022-02-21,-13.857142857142858,-4.571428571428571,36.0,-22.571428571428573,-30.857142857142858,8.0,2022-8,Southwest Finland
2020-02-10,4.333333333333333,3.6666666666666665,-7.666666666666667,2.6666666666666665,-0.6666666666666666,0.3333333333333333,2020-7,South Karelia
2020-02-17,4.142857142857143,3.857142857142857,-2.7142857142857144,3.142857142857143,-5.428571428571429,1.1428571428571428,2020-8,South Karelia
2020-02-24,-1.8571428571428572,-1.0,7.571428571428571,0.42857142857142855,-20.0,1.8571428571428572,2020-9,South Karelia
2020-03-02,4.285714285714286,4.0,2.5714285714285716,-2.0,-0.7142857142857143,1.0,2020-10,South Karelia
2020-03-09,-9.0,3.857142857142857,-2.2857142857142856,-19.0,-7.857142857142857,2.142857142857143,2020-11,South Karelia
2020-03-16,-38.42857142857143,-13.142857142857142,5.714285714285714,-47.857142857142854,-33.42857142857143,9.0,2020-12,South Karelia
2020-03-23,-46.714285714285715,-19.571428571428573,6.571428571428571,-55.42857142857143,-39.57142857142857,10.142857142857142,2020-13,South Karelia
2020-03-30,-49.0,-17.571428571428573,5.285714285714286,-60.57142857142857,-41.285714285714285,11.142857142857142,2020-14,South Karelia
2020-04-06,-53.57142857142857,-18.714285714285715,14.714285714285714,-60.714285714285715,-52.714285714285715,7.714285714285714,2020-15,South Karelia
2020-04-13,-45.142857142857146,-15.714285714285714,3.857142857142857,-55.714285714285715,-39.57142857142857,9.857142857142858,2020-16,South Karelia
2020-04-20,-42.42857142857143,-12.857142857142858,13.0,-49.857142857142854,-37.285714285714285,8.0,2020-17,South Karelia
2020-04-27,-42.0,-9.428571428571429,0.0,-47.42857142857143,-42.142857142857146,8.428571428571429,2020-18,South Karelia
2020-05-04,-34.285714285714285,-3.5714285714285716,0.0,-41.142857142857146,-32.42857142857143,6.714285714285714,2020-19,South Karelia
2020-05-11,-34.142857142857146,-7.0,9.285714285714286,-46.142857142857146,-27.857142857142858,6.0,2020-20,South Karelia
2020-05-18,-30.428571428571427,1.5714285714285714,0.0,-44.285714285714285,-30.0,4.857142857142857,2020-21,South Karelia
2020-05-25,-22.428571428571427,4.714285714285714,0.0,-39.714285714285715,-19.285714285714285,2.142857142857143,2020-22,South Karelia
2020-06-01,-12.428571428571429,3.142857142857143,0.0,-35.142857142857146,-28.857142857142858,3.2857142857142856,2020-23,South Karelia
2020-06-08,-5.142857142857143,7.428571428571429,0.0,-29.0,-25.571428571428573,0.0,2020-24,South Karelia
2020-06-15,-7.857142857142857,12.714285714285714,0.0,-15.714285714285714,-37.142857142857146,-0.42857142857142855,2020-25,South Karelia
2020-06-22,-1.5714285714285714,11.571428571428571,0.0,-17.0,-31.0,-1.0,2020-26,South Karelia
2020-06-29,4.0,8.714285714285714,0.0,-23.0,-32.857142857142854,1.7142857142857142,2020-27,South Karelia
2020-07-06,8.0,11.285714285714286,0.0,-16.142857142857142,-33.857142857142854,1.4285714285714286,2020-28,South Karelia
2020-07-13,11.428571428571429,15.428571428571429,0.0,-5.428571428571429,-32.57142857142857,-1.4285714285714286,2020-29,South Karelia
2020-07-20,5.714285714285714,11.142857142857142,0.0,-34.857142857142854,-33.857142857142854,1.5714285714285714,2020-30,South Karelia
2020-07-27,2.0,6.857142857142857,0.0,-54.42857142857143,-33.142857142857146,0.5714285714285714,2020-31,South Karelia
2020-08-03,2.5714285714285716,6.714285714285714,0.0,-49.857142857142854,-29.142857142857142,-0.7142857142857143,2020-32,South Karelia
2020-08-10,-0.8571428571428571,2.5714285714285716,0.0,-41.0,-24.0,-0.5714285714285714,2020-33,South Karelia
2020-08-17,0.0,0.0,0.0,0.0,-24.666666666666668,-1.6666666666666667,2020-34,South Karelia
2020-08-24,0.0,0.0,0.0,0.0,-20.833333333333332,-0.5,2020-35,South Karelia
2020-08-31,0.0,0.0,0.0,0.0,-16.833333333333332,-0.8333333333333334,2020-36,South Karelia
2020-09-07,-4.0,2.4285714285714284,0.0,-28.714285714285715,-10.714285714285714,-0.2857142857142857,2020-37,South Karelia
2020-09-14,-6.285714285714286,3.0,0.0,-50.714285714285715,-8.571428571428571,0.2857142857142857,2020-38,South Karelia
2020-09-21,-6.428571428571429,3.142857142857143,0.0,-50.57142857142857,-5.142857142857143,-0.8571428571428571,2020-39,South Karelia
2020-09-28,-5.571428571428571,3.5714285714285716,0.0,-50.714285714285715,-5.714285714285714,0.42857142857142855,2020-40,South Karelia
2020-10-05,-8.714285714285714,2.4285714285714284,0.0,-52.714285714285715,-5.571428571428571,2.142857142857143,2020-41,South Karelia
2020-10-12,-5.0,4.285714285714286,0.0,-53.0,-10.714285714285714,3.4285714285714284,2020-42,South Karelia
2020-10-19,-10.0,-1.7142857142857142,13.428571428571429,-57.57142857142857,-21.285714285714285,4.714285714285714,2020-43,South Karelia
2020-10-26,-9.714285714285714,-1.0,10.714285714285714,-53.857142857142854,-5.0,3.142857142857143,2020-44,South Karelia
2020-11-02,-9.142857142857142,0.2857142857142857,11.142857142857142,-56.285714285714285,-4.857142857142857,3.857142857142857,2020-45,South Karelia
2020-11-09,-7.428571428571429,-1.0,6.142857142857143,-55.857142857142854,-4.142857142857143,4.857142857142857,2020-46,South Karelia
2020-11-16,-10.142857142857142,-2.857142857142857,4.714285714285714,-56.57142857142857,-6.428571428571429,5.428571428571429,2020-47,South Karelia
2020-11-23,-10.285714285714286,-2.4285714285714284,4.571428571428571,-56.142857142857146,-6.714285714285714,5.857142857142857,2020-48,South Karelia
2020-11-30,-17.857142857142858,-2.5714285714285716,1.5714285714285714,-60.142857142857146,-10.0,7.428571428571429,2020-49,South Karelia
2020-12-07,-14.142857142857142,-1.1428571428571428,2.4285714285714284,-62.142857142857146,-11.285714285714286,7.857142857142857,2020-50,South Karelia
2020-12-14,-7.857142857142857,7.142857142857143,1.1428571428571428,-60.857142857142854,-14.142857142857142,8.0,2020-51,South Karelia
2020-12-21,-33.857142857142854,-11.0,4.428571428571429,-64.14285714285714,-48.57142857142857,12.571428571428571,2020-52,South Karelia
2020-12-28,-15.666666666666666,10.333333333333334,0.0,-62.0,-50.333333333333336,12.333333333333334,2020-53,South Karelia
2020-02-10,6.666666666666667,2.0,-13.333333333333334,2.3333333333333335,-1.0,0.6666666666666666,2020-7,Southern Ostrobothnia
2020-02-17,5.857142857142857,1.8571428571428572,-0.42857142857142855,3.857142857142857,-6.714285714285714,0.8571428571428571,2020-8,Southern Ostrobothnia
2020-02-24,4.0,-0.8571428571428571,6.714285714285714,-3.142857142857143,-24.714285714285715,2.0,2020-9,Southern Ostrobothnia
2020-03-02,2.142857142857143,2.7142857142857144,11.285714285714286,-1.4285714285714286,-1.2857142857142858,1.0,2020-10,Southern Ostrobothnia
2020-03-09,-9.857142857142858,2.0,1.5714285714285714,-15.428571428571429,-5.285714285714286,3.2857142857142856,2020-11,Southern Ostrobothnia
2020-03-16,-36.42857142857143,-13.0,15.571428571428571,-40.285714285714285,-27.857142857142858,9.857142857142858,2020-12,Southern Ostrobothnia
2020-03-23,-44.285714285714285,-17.285714285714285,13.428571428571429,-46.0,-32.57142857142857,11.285714285714286,2020-13,Southern Ostrobothnia
2020-03-30,-45.285714285714285,-13.857142857142858,6.571428571428571,-51.42857142857143,-34.142857142857146,12.285714285714286,2020-14,Southern Ostrobothnia
2020-04-06,-45.142857142857146,-13.142857142857142,-2.142857142857143,-47.714285714285715,-49.42857142857143,13.428571428571429,2020-15,Southern Ostrobothnia
2020-04-13,-39.285714285714285,-12.714285714285714,16.0,-44.857142857142854,-32.285714285714285,11.0,2020-16,Southern Ostrobothnia
2020-04-20,-35.857142857142854,-11.0,15.0,-38.57142857142857,-30.857142857142858,9.285714285714286,2020-17,Southern Ostrobothnia
2020-04-27,-34.57142857142857,-6.571428571428571,24.714285714285715,-37.857142857142854,-37.57142857142857,10.285714285714286,2020-18,Southern Ostrobothnia
2020-05-04,-29.142857142857142,-3.7142857142857144,11.285714285714286,-34.42857142857143,-28.571428571428573,8.285714285714286,2020-19,Southern Ostrobothnia
2020-05-11,-27.571428571428573,-5.285714285714286,23.857142857142858,-27.285714285714285,-20.857142857142858,7.0,2020-20,Southern Ostrobothnia
2020-05-18,-24.428571428571427,1.8571428571428572,6.571428571428571,-8.0,-27.0,5.571428571428571,2020-21,Southern Ostrobothnia
2020-05-25,-17.142857142857142,8.0,11.714285714285714,2.7142857142857144,-10.0,2.7142857142857144,2020-22,Southern Ostrobothnia
2020-06-01,-5.142857142857143,7.142857142857143,16.142857142857142,-3.4285714285714284,-26.142857142857142,3.142857142857143,2020-23,Southern Ostrobothnia
2020-06-08,5.142857142857143,11.571428571428571,0.0,-0.2857142857142857,-23.857142857142858,0.2857142857142857,2020-24,Southern Ostrobothnia
2020-06-15,4.857142857142857,12.714285714285714,0.0,1.4285714285714286,-38.0,-0.42857142857142855,2020-25,Southern Ostrobothnia
2020-06-22,17.0,12.571428571428571,0.0,3.142857142857143,-29.0,0.14285714285714285,2020-26,Southern Ostrobothnia
2020-06-29,31.714285714285715,12.857142857142858,0.0,1.7142857142857142,-31.857142857142858,2.5714285714285716,2020-27,Southern Ostrobothnia
2020-07-06,33.857142857142854,13.714285714285714,0.0,3.2857142857142856,-36.714285714285715,2.5714285714285716,2020-28,Southern Ostrobothnia
2020-07-13,40.857142857142854,19.857142857142858,0.0,8.0,-36.857142857142854,-0.14285714285714285,2020-29,Southern Ostrobothnia
2020-07-20,33.714285714285715,14.428571428571429,0.0,-1.7142857142857142,-37.42857142857143,2.5714285714285716,2020-30,Southern Ostrobothnia
2020-07-27,26.285714285714285,11.714285714285714,0.0,-6.0,-35.0,1.1428571428571428,2020-31,Southern Ostrobothnia
2020-08-03,24.857142857142858,13.142857142857142,0.0,4.0,-29.571428571428573,-0.7142857142857143,2020-32,Southern Ostrobothnia
2020-08-10,1.5714285714285714,2.7142857142857144,0.0,2.4285714285714284,-23.714285714285715,-1.0,2020-33,Southern Ostrobothnia
2020-08-17,0.0,0.14285714285714285,0.0,0.0,-20.142857142857142,-0.8571428571428571,2020-34,Southern Ostrobothnia
2020-08-24,0.0,-1.1428571428571428,0.0,0.0,-17.0,-1.1428571428571428,2020-35,Southern Ostrobothnia
2020-08-31,0.0,-0.42857142857142855,0.0,0.0,-14.285714285714286,-0.7142857142857143,2020-36,Southern Ostrobothnia
2020-09-07,1.1428571428571428,-2.0,0.0,9.0,-12.857142857142858,-3.142857142857143,2020-37,Southern Ostrobothnia
2020-09-14,1.8571428571428572,-4.714285714285714,0.0,9.714285714285714,-11.428571428571429,-1.8571428571428572,2020-38,Southern Ostrobothnia
2020-09-21,0.2857142857142857,-3.7142857142857144,0.0,8.714285714285714,-7.0,-0.14285714285714285,2020-39,Southern Ostrobothnia
2020-09-28,-3.0,-0.8571428571428571,14.857142857142858,2.142857142857143,-7.571428571428571,0.14285714285714285,2020-40,Southern Ostrobothnia
2020-10-05,-14.142857142857142,-3.857142857142857,11.857142857142858,-15.142857142857142,-15.285714285714286,4.285714285714286,2020-41,Southern Ostrobothnia
2020-10-12,-12.857142857142858,-4.142857142857143,8.285714285714286,-11.428571428571429,-27.857142857142858,6.142857142857143,2020-42,Southern Ostrobothnia
2020-10-19,-13.714285714285714,-5.857142857142857,11.142857142857142,-12.857142857142858,-9.285714285714286,4.857142857142857,2020-43,Southern Ostrobothnia
2020-10-26,-13.0,-6.285714285714286,8.714285714285714,-17.571428571428573,-10.0,3.7142857142857144,2020-44,Southern Ostrobothnia
2020-11-02,-8.428571428571429,-4.571428571428571,10.142857142857142,-8.571428571428571,-7.571428571428571,3.857142857142857,2020-45,Southern Ostrobothnia
2020-11-09,-8.571428571428571,-4.142857142857143,16.714285714285715,-12.428571428571429,-6.428571428571429,4.571428571428571,2020-46,Southern Ostrobothnia
2020-11-16,-12.857142857142858,-7.0,11.142857142857142,-14.428571428571429,-8.0,5.571428571428571,2020-47,Southern Ostrobothnia
2020-11-23,-9.285714285714286,-4.142857142857143,11.714285714285714,-16.571428571428573,-8.0,5.714285714285714,2020-48,Southern Ostrobothnia
2020-11-30,-17.571428571428573,-3.4285714285714284,7.428571428571429,-22.142857142857142,-10.857142857142858,7.0,2020-49,Southern Ostrobothnia
2020-12-07,-12.285714285714286,-1.5714285714285714,12.714285714285714,-22.285714285714285,-7.142857142857143,6.571428571428571,2020-50,Southern Ostrobothnia
2020-12-14,1.5714285714285714,8.571428571428571,6.857142857142857,-17.285714285714285,-10.714285714285714,6.714285714285714,2020-51,Southern Ostrobothnia
2020-12-21,-25.285714285714285,-9.857142857142858,14.428571428571429,-23.857142857142858,-50.714285714285715,13.285714285714286,2020-52,Southern Ostrobothnia
2020-12-28,-3.6666666666666665,15.0,0.0,-16.333333333333332,-55.666666666666664,13.0,2020-53,Southern Ostrobothnia
2020-02-10,10.333333333333334,7.666666666666667,20.0,2.6666666666666665,-0.3333333333333333,0.3333333333333333,2020-7,Southern Savonia
2020-02-17,7.714285714285714,4.571428571428571,31.571428571428573,2.4285714285714284,-5.285714285714286,1.2857142857142858,2020-8,Southern Savonia
2020-02-24,-0.8571428571428571,1.1428571428571428,41.142857142857146,-5.857142857142857,-18.428571428571427,1.4285714285714286,2020-9,Southern Savonia
2020-03-02,5.142857142857143,4.571428571428571,21.714285714285715,-4.285714285714286,-1.2857142857142858,1.0,2020-10,Southern Savonia
2020-03-09,-8.142857142857142,6.142857142857143,11.571428571428571,-14.428571428571429,-6.285714285714286,2.7142857142857144,2020-11,Southern Savonia
2020-03-16,-39.57142857142857,-9.0,50.714285714285715,-45.714285714285715,-31.285714285714285,8.571428571428571,2020-12,Southern Savonia
2020-03-23,-48.42857142857143,-15.142857142857142,65.0,-52.857142857142854,-35.57142857142857,9.285714285714286,2020-13,Southern Savonia
2020-03-30,-50.42857142857143,-14.571428571428571,34.857142857142854,-56.285714285714285,-36.142857142857146,10.285714285714286,2020-14,Southern Savonia
2020-04-06,-54.714285714285715,-14.428571428571429,42.0,-56.57142857142857,-49.57142857142857,10.857142857142858,2020-15,Southern Savonia
2020-04-13,-44.285714285714285,-11.0,40.714285714285715,-52.0,-33.285714285714285,8.857142857142858,2020-16,Southern Savonia
2020-04-20,-40.0,-7.571428571428571,58.0,-48.285714285714285,-31.571428571428573,7.142857142857143,2020-17,Southern Savonia
2020-04-27,-38.142857142857146,-0.8571428571428571,46.0,-46.42857142857143,-36.57142857142857,7.571428571428571,2020-18,Southern Savonia
