Central Finland,Central Ostrobothnia,Kainuu,Kymenlaakso,Lapland,North Karelia,Northern Ostrobothnia,Northern Savonia,Ostrobothnia,Pirkanmaa,Päijänne Tavastia,Satakunta,South Karelia,Southern Ostrobothnia,Southern Savonia,Southwest Finland,Tavastia Proper,Uusimaa,Y-W
18.32857142857143,17.714285714285715,17.428571428571427,18.62857142857143,16.985714285714288,18.785714285714285,18.314285714285713,18.642857142857142,17.585714285714285,18.24285714285714,18.8,17.385714285714283,18.614285714285717,18.542857142857144,19.342857142857145,18.242857142857144,18.257142857142856,17.571428571428573,2020-28
23.942857142857143,23.071428571428573,22.37142857142857,24.657142857142855,21.114285714285717,22.885714285714283,22.2,23.057142857142857,21.957142857142856,24.271428571428572,24.514285714285712,22.75714285714286,23.085714285714285,23.385714285714283,24.114285714285717,24.657142857142855,25.02857142857143,23.12857142857143,2020-29
19.157142857142855,19.47142857142857,19.914285714285715,20.099999999999998,19.842857142857145,19.714285714285715,21.12857142857143,19.557142857142857,18.585714285714285,19.2,20.114285714285717,18.157142857142855,19.82857142857143,18.928571428571427,19.52857142857143,19.114285714285717,19.585714285714285,19.87142857142857,2020-30
20.214285714285715,20.485714285714288,19.82857142857143,20.37142857142857,19.914285714285715,19.67142857142857,21.357142857142858,19.7,20.957142857142856,20.842857142857145,19.97142857142857,20.814285714285713,19.557142857142857,21.24285714285714,21.02857142857143,21.942857142857143,21.114285714285717,20.271428571428572,2020-31
23.042857142857144,22.37142857142857,21.52857142857143,23.842857142857145,20.557142857142857,21.842857142857145,21.8,21.914285714285715,21.985714285714288,23.82857142857143,23.74285714285714,21.814285714285713,22.5,22.442857142857143,23.271428571428572,24.414285714285715,24.25714285714286,21.928571428571427,2020-32
19.900000000000002,19.142857142857142,18.071428571428573,20.614285714285717,17.271428571428572,17.857142857142858,18.542857142857144,18.342857142857145,19.47142857142857,21.24285714285714,21.142857142857142,20.785714285714285,19.114285714285717,19.557142857142857,20.271428571428572,22.97142857142857,21.142857142857142,21.285714285714285,2020-33
22.214285714285715,22.785714285714285,21.52857142857143,23.099999999999998,19.714285714285715,21.599999999999998,20.814285714285713,22.12857142857143,22.614285714285717,23.25714285714286,22.928571428571427,22.97142857142857,21.957142857142856,22.785714285714285,22.414285714285715,24.071428571428573,23.142857142857142,22.085714285714285,2020-34
16.928571428571427,16.771428571428572,16.47142857142857,17.3,14.4,16.785714285714285,15.685714285714285,16.87142857142857,17.7,17.62857142857143,17.0,18.314285714285713,16.557142857142857,17.228571428571428,17.071428571428573,18.928571428571427,17.814285714285713,18.071428571428573,2020-35
17.52857142857143,17.485714285714284,17.885714285714286,17.885714285714286,16.071428571428573,17.52857142857143,17.428571428571427,17.342857142857145,17.3,18.157142857142855,17.385714285714286,18.342857142857145,17.614285714285714,17.45714285714286,18.142857142857142,18.785714285714285,17.62857142857143,18.32857142857143,2020-36
13.957142857142857,14.314285714285715,14.314285714285715,15.271428571428572,12.614285714285714,14.157142857142857,13.714285714285714,14.028571428571428,15.085714285714285,15.271428571428572,15.014285714285714,14.771428571428572,15.028571428571428,14.5,14.857142857142858,16.0,15.242857142857144,16.357142857142858,2020-37
13.714285714285714,13.185714285714285,12.442857142857141,14.700000000000001,9.828571428571427,12.185714285714285,11.0,12.428571428571429,13.414285714285715,14.571428571428571,14.62857142857143,14.057142857142859,13.757142857142856,13.928571428571429,13.885714285714286,15.514285714285714,14.685714285714285,15.442857142857141,2020-38
17.071428571428573,15.242857142857144,13.857142857142858,19.014285714285712,9.928571428571429,16.32857142857143,11.042857142857143,15.742857142857144,15.528571428571428,19.02857142857143,19.085714285714285,18.771428571428572,18.085714285714285,16.771428571428572,18.428571428571427,19.571428571428573,19.157142857142855,17.257142857142856,2020-39
14.700000000000001,15.128571428571428,14.114285714285714,15.714285714285714,11.571428571428571,13.799999999999999,12.799999999999999,13.785714285714286,15.442857142857145,15.714285714285714,15.9,16.442857142857143,15.299999999999999,15.4,15.528571428571427,16.485714285714288,15.771428571428572,15.285714285714286,2020-40
11.557142857142859,12.157142857142857,11.885714285714286,12.87142857142857,9.557142857142859,12.342857142857143,10.700000000000001,12.071428571428571,12.457142857142857,13.428571428571429,12.828571428571427,13.4,12.728571428571428,12.6,12.642857142857142,13.585714285714285,13.257142857142856,14.228571428571428,2020-41
6.0,6.828571428571428,5.628571428571428,7.314285714285715,2.1999999999999997,5.228571428571429,3.457142857142857,6.014285714285714,8.0,6.7,6.471428571428571,7.885714285714286,7.071428571428571,6.528571428571429,6.514285714285714,8.514285714285714,6.714285714285714,8.828571428571427,2020-42
4.814285714285715,4.971428571428571,2.9285714285714284,6.457142857142857,-0.2714285714285714,4.3428571428571425,0.3000000000000001,4.757142857142857,5.7,7.142857142857143,6.614285714285714,7.985714285714286,5.728571428571428,5.685714285714285,5.628571428571428,9.157142857142857,7.0857142857142845,8.857142857142858,2020-43
8.014285714285714,8.628571428571428,7.385714285714286,9.157142857142857,4.5,7.185714285714285,5.8999999999999995,7.757142857142857,9.385714285714286,9.299999999999999,9.242857142857144,10.200000000000001,8.7,8.942857142857143,8.7,10.985714285714286,9.185714285714285,10.442857142857141,2020-44
8.5,9.071428571428571,8.071428571428571,8.928571428571429,4.6571428571428575,7.8,5.514285714285714,8.571428571428571,9.671428571428573,9.828571428571427,9.228571428571428,10.614285714285714,8.757142857142856,9.057142857142857,8.857142857142858,10.814285714285715,9.242857142857144,10.471428571428572,2020-45
3.242857142857143,4.5285714285714285,3.8714285714285714,3.5,2.1,2.257142857142857,3.1,3.1142857142857143,5.385714285714286,4.628571428571428,3.7714285714285714,6.557142857142857,2.5142857142857147,4.214285714285714,3.2428571428571433,7.328571428571428,4.385714285714285,6.285714285714286,2020-46
4.457142857142857,5.428571428571429,3.457142857142857,6.171428571428572,1.6428571428571428,4.5,2.6142857142857143,4.628571428571428,6.614285714285714,6.3428571428571425,5.942857142857143,7.885714285714286,5.928571428571429,5.3999999999999995,5.285714285714286,8.157142857142857,6.1571428571428575,8.285714285714286,2020-47
1.0142857142857145,1.0857142857142856,-0.3571428571428571,2.185714285714286,-2.9714285714285715,0.8142857142857143,-2.085714285714286,0.9714285714285715,2.814285714285714,2.642857142857143,2.242857142857143,4.057142857142858,2.2142857142857144,1.1571428571428573,1.7285714285714284,4.1571428571428575,2.357142857142857,4.642857142857143,2020-48
1.5999999999999999,2.3428571428571425,1.3,2.1714285714285713,0.10000000000000002,1.0285714285714287,1.042857142857143,1.6428571428571428,3.057142857142857,2.7285714285714286,2.357142857142857,3.6285714285714286,2.042857142857143,2.4,1.9000000000000001,4.771428571428571,2.557142857142857,4.357142857142857,2020-49
-2.0142857142857142,-1.3857142857142857,-1.1714285714285713,-1.8857142857142857,-2.357142857142857,-2.5,-1.457142857142857,-1.8714285714285714,-0.5714285714285714,-1.1,-1.2571428571428573,-0.34285714285714286,-3.3285714285714287,-1.5714285714285714,-2.2,0.5428571428571429,-1.342857142857143,0.7857142857142857,2020-50
1.4142857142857144,2.6,0.7714285714285715,1.7142857142857142,-3.042857142857143,-0.39999999999999997,-1.9142857142857141,0.8285714285714286,3.757142857142857,3.757142857142857,2.6571428571428575,5.071428571428571,1.0857142857142856,3.0714285714285716,1.2428571428571427,5.857142857142857,3.4857142857142853,5.042857142857143,2020-51
0.41428571428571426,0.8571428571428571,-0.32857142857142857,0.6857142857142857,-3.642857142857143,-0.5571428571428572,-2.6000000000000005,0.05714285714285713,2.2,1.8142857142857145,1.042857142857143,2.6285714285714286,0.028571428571428532,1.3571428571428572,0.39999999999999997,3.2142857142857144,1.4142857142857144,2.9428571428571426,2020-52
-1.042857142857143,-1.2571428571428573,-3.0142857142857147,0.14285714285714288,-5.371428571428572,-0.3142857142857142,-4.571428571428571,-0.27142857142857146,0.4428571428571428,0.15714285714285708,0.3,0.5142857142857143,0.5142857142857143,-0.9857142857142858,-0.07142857142857133,1.9714285714285715,0.0142857142857143,2.0,2020-53
-7.057142857142857,-6.614285714285714,-8.985714285714286,-3.9,-10.257142857142856,-10.357142857142858,-9.228571428571428,-8.328571428571427,-4.914285714285714,-3.4857142857142853,-3.1571428571428575,-2.4857142857142853,-5.1571428571428575,-6.7,-5.957142857142857,-1.3285714285714287,-3.3285714285714287,-0.9857142857142857,2021-1
-9.342857142857143,-5.385714285714286,-10.142857142857142,-9.957142857142857,-11.757142857142858,-13.828571428571427,-12.299999999999999,-11.1,-3.6,-6.914285714285714,-8.1,-4.971428571428571,-10.771428571428572,-5.671428571428572,-10.3,-5.357142857142857,-7.285714285714286,-6.114285714285714,2021-2
